site_id,year,visit_date,species,capture_life_stage,capture_animal_state,swab_id,replicate,bd_load,datetime,adult,eggmass,subadult,tadpole
10008,2005,2005-08-19,ramu,adult,healthy,RKS2561,1,0,2005-08-19T00:00:00Z,5,0,1,298
10008,2005,2005-08-19,ramu,adult,healthy,RKS2563,1,0,2005-08-19T00:00:00Z,5,0,1,298
10008,2005,2005-08-19,ramu,subadult,healthy,RKS2562,1,0,2005-08-19T00:00:00Z,5,0,1,298
10008,2005,2005-08-19,ramu,adult,healthy,RKS2569,1,0,2005-08-19T00:00:00Z,5,0,1,298
10008,2006,2006-08-01,ramu,adult,healthy,RKS2839,1,192,2006-08-01T00:00:00Z,5,0,0,62
10008,2006,2006-08-01,ramu,adult,healthy,RKS2842,1,0,2006-08-01T00:00:00Z,5,0,0,62
10008,2007,2007-07-23,ramu,adult,healthy,RKS5596,1,11616,2007-07-23T00:00:00Z,5,0,0,7
10008,2012,2012-08-03,ramu,subadult,healthy,RKS14788,1,779520,2012-08-03T00:00:00Z,1,0,24,380
10008,2012,2012-08-03,ramu,subadult,healthy,RKS14786,1,9648,2012-08-03T00:00:00Z,1,0,24,380
10008,2012,2012-08-03,ramu,subadult,healthy,RKS14785,1,993504,2012-08-03T00:00:00Z,1,0,24,380
10008,2012,2012-08-03,ramu,subadult,healthy,RKS14784,1,787776,2012-08-03T00:00:00Z,1,0,24,380
10008,2012,2012-08-03,ramu,subadult,healthy,RKS14787,1,42672,2012-08-03T00:00:00Z,1,0,24,380
10008,2019,2019-09-12,ramu,subadult,healthy,RKS29400,1,9478.728,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,subadult,healthy,RKS29399,1,858.48,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,adult,healthy,RKS29405,1,3615.304,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,tadpole,healthy,RKS29412,1,204117.192,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,tadpole,healthy,RKS29415,1,5198.344,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,tadpole,healthy,RKS29410,1,464.208,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,tadpole,healthy,RKS29413,1,0,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,subadult,healthy,RKS29401,1,5310.424,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,tadpole,healthy,RKS29411,1,656.664,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,tadpole,healthy,RKS29409,1,4529.544,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,tadpole,healthy,RKS29414,1,347578.544,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,subadult,healthy,RKS29402,1,760.216,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,tadpole,healthy,RKS29408,1,185118.712,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,adult,healthy,RKS29398,1,1580.176,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,subadult,healthy,RKS29406,1,15875.712,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,subadult,healthy,RKS29404,1,58934.84,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,subadult,healthy,RKS29403,1,5982.384,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,adult,healthy,RKS29397,1,903.312,2019-09-12T00:00:00Z,9,0,51,262
10008,2019,2019-09-12,ramu,subadult,healthy,RKS29407,1,21430.936,2019-09-12T00:00:00Z,9,0,51,262
10011,2005,2005-08-19,ramu,adult,healthy,RKS2999,1,0,2005-08-19T00:00:00Z,13,0,0,109
10011,2005,2005-08-19,ramu,adult,healthy,RKS2997,1,0,2005-08-19T00:00:00Z,13,0,0,109
10011,2005,2005-08-19,ramu,adult,healthy,RKS3022,1,0,2005-08-19T00:00:00Z,13,0,0,109
10011,2005,2005-08-19,ramu,adult,healthy,RKS3019,1,0,2005-08-19T00:00:00Z,13,0,0,109
10011,2005,2005-08-19,ramu,adult,healthy,RKS2998,1,0,2005-08-19T00:00:00Z,13,0,0,109
10011,2006,2006-08-01,ramu,adult,healthy,RKS3615,1,0,2006-08-01T00:00:00Z,16,2,0,65
10011,2006,2006-08-01,ramu,adult,healthy,RKS2847,1,0,2006-08-01T00:00:00Z,16,2,0,65
10011,2006,2006-08-01,ramu,tadpole,healthy,RKS2852,1,0,2006-08-01T00:00:00Z,16,2,0,65
10011,2006,2006-08-01,ramu,tadpole,healthy,RKS2850,1,0,2006-08-01T00:00:00Z,16,2,0,65
10011,2006,2006-08-01,ramu,tadpole,healthy,RKS2849,1,0,2006-08-01T00:00:00Z,16,2,0,65
10011,2006,2006-08-01,ramu,adult,healthy,RKS3611,1,0,2006-08-01T00:00:00Z,16,2,0,65
10011,2006,2006-08-01,ramu,adult,healthy,RKS2846,1,0,2006-08-01T00:00:00Z,16,2,0,65
10011,2006,2006-08-01,ramu,tadpole,healthy,RKS2851,1,0,2006-08-01T00:00:00Z,16,2,0,65
10011,2006,2006-08-01,ramu,adult,healthy,RKS2848,1,0,2006-08-01T00:00:00Z,16,2,0,65
10011,2006,2006-08-01,ramu,adult,healthy,RKS3614,1,0,2006-08-01T00:00:00Z,16,2,0,65
10011,2006,2006-08-01,ramu,tadpole,healthy,RKS2853,1,0,2006-08-01T00:00:00Z,16,2,0,65
10011,2007,2007-07-23,ramu,adult,healthy,RKS5020,1,0,2007-07-23T00:00:00Z,22,0,1,94
10011,2007,2007-07-23,ramu,adult,healthy,RKS5216,1,422496,2007-07-23T00:00:00Z,22,0,1,94
10011,2007,2007-07-23,ramu,adult,healthy,RKS5019,1,0,2007-07-23T00:00:00Z,22,0,1,94
10011,2007,2007-07-23,ramu,adult,healthy,RKS5221,1,0,2007-07-23T00:00:00Z,22,0,1,94
10011,2007,2007-07-23,ramu,adult,healthy,RKS5021,1,0,2007-07-23T00:00:00Z,22,0,1,94
10011,2007,2007-07-23,ramu,adult,healthy,RKS5217,1,0,2007-07-23T00:00:00Z,22,0,1,94
10011,2007,2007-07-23,ramu,adult,healthy,RKS5218,1,96,2007-07-23T00:00:00Z,22,0,1,94
10011,2007,2007-07-23,ramu,adult,healthy,RKS5222,1,0,2007-07-23T00:00:00Z,22,0,1,94
10011,2007,2007-07-23,ramu,subadult,healthy,RKS5219,1,96,2007-07-23T00:00:00Z,22,0,1,94
10011,2007,2007-07-23,ramu,adult,healthy,RKS5220,1,0,2007-07-23T00:00:00Z,22,0,1,94
10011,2012,2012-08-03,ramu,tadpole,healthy,RKS14794,1,0,2012-08-03T00:00:00Z,10,0,17,197
10011,2012,2012-08-03,ramu,adult,healthy,RKS14783,1,432,2012-08-03T00:00:00Z,10,0,17,197
10011,2012,2012-08-03,ramu,adult,healthy,RKS14782,1,144,2012-08-03T00:00:00Z,10,0,17,197
10011,2012,2012-08-03,ramu,subadult,healthy,RKS14789,1,384,2012-08-03T00:00:00Z,10,0,17,197
10011,2012,2012-08-03,ramu,tadpole,healthy,RKS14793,1,0,2012-08-03T00:00:00Z,10,0,17,197
10011,2012,2012-08-03,ramu,tadpole,healthy,RKS14792,1,0,2012-08-03T00:00:00Z,10,0,17,197
10011,2012,2012-08-03,ramu,adult,healthy,RKS14790,1,384,2012-08-03T00:00:00Z,10,0,17,197
10011,2012,2012-08-03,ramu,adult,healthy,RKS14791,1,96,2012-08-03T00:00:00Z,10,0,17,197
10032,2012,2012-08-02,ramu,subadult,healthy,RKS14779,1,24815856,2012-08-02T00:00:00Z,1,0,4,100
10032,2012,2012-08-02,ramu,tadpole,healthy,RKS14780,1,112704,2012-08-02T00:00:00Z,1,0,4,100
10032,2012,2012-08-02,ramu,subadult,healthy,RKS14777,1,98160,2012-08-02T00:00:00Z,1,0,4,100
10032,2012,2012-08-02,ramu,tadpole,healthy,RKS14781,1,1104,2012-08-02T00:00:00Z,1,0,4,100
10032,2012,2012-08-02,ramu,subadult,healthy,RKS14778,1,3616368,2012-08-02T00:00:00Z,1,0,4,100
10032,2019,2019-09-11,ramu,subadult,healthy,RKS29396,1,157782.92,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,tadpole,healthy,RKS29387,1,729376.472,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,adult,healthy,RKS29392,1,2291.592,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,tadpole,healthy,RKS29388,1,0,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,subadult,healthy,RKS29394,1,15840225.376,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,tadpole,healthy,RKS29390,1,44901.224,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,tadpole,healthy,RKS29386,1,0,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,adult,healthy,RKS29383,1,402.456,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,subadult,healthy,RKS29393,1,5126171.4,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,tadpole,healthy,RKS29385,1,519540.64,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,subadult,healthy,RKS29395,1,2962620.24,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,tadpole,healthy,RKS29389,1,756569.216,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,tadpole,healthy,RKS29384,1,585218.592,2019-09-11T00:00:00Z,1,0,5,93
10032,2019,2019-09-11,ramu,tadpole,healthy,RKS29391,1,112978.208,2019-09-11T00:00:00Z,1,0,5,93
10037,2005,2005-08-22,ramu,subadult,healthy,RKS2643,1,4.8e+09,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,tadpole,healthy,RKS3038,1,0,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,tadpole,healthy,RKS3041,1,9648,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,subadult,healthy,RKS2649,1,4.8e+09,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,tadpole,healthy,RKS3036,1,480,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,subadult,healthy,RKS2641,1,0,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,subadult,healthy,RKS2635,1,0,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,subadult,healthy,RKS3034,1,94032,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,tadpole,healthy,RKS3040,1,0,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,subadult,healthy,RKS2642,1,0,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,subadult,healthy,RKS2650,1,0,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,tadpole,healthy,RKS3037,1,0,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,tadpole,healthy,RKS3039,1,3360,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,subadult,healthy,RKS2651,1,0,2005-08-22T00:00:00Z,7,0,9,173
10037,2005,2005-08-22,ramu,tadpole,healthy,RKS3035,1,5232,2005-08-22T00:00:00Z,7,0,9,173
10037,2006,2006-07-31,ramu,subadult,healthy,RKS2831,1,480,2006-07-31T00:00:00Z,2,0,3,119
10037,2006,2006-07-31,ramu,tadpole,healthy,RKS2837,1,17376,2006-07-31T00:00:00Z,2,0,3,119
10037,2006,2006-07-31,ramu,tadpole,healthy,RKS2833,1,9696,2006-07-31T00:00:00Z,2,0,3,119
10037,2006,2006-07-31,ramu,tadpole,healthy,RKS2832,1,672,2006-07-31T00:00:00Z,2,0,3,119
10037,2006,2006-07-31,ramu,subadult,healthy,RKS2836,1,0,2006-07-31T00:00:00Z,2,0,3,119
10037,2006,2006-07-31,ramu,tadpole,healthy,RKS2834,1,3696,2006-07-31T00:00:00Z,2,0,3,119
10037,2006,2006-07-31,ramu,adult,healthy,RKS2830,1,80688,2006-07-31T00:00:00Z,2,0,3,119
10037,2006,2006-07-31,ramu,tadpole,healthy,RKS2835,1,384,2006-07-31T00:00:00Z,2,0,3,119
10037,2007,2007-07-22,ramu,adult,healthy,RKS5007,1,0,2007-07-22T00:00:00Z,6,0,38,350
10037,2007,2007-07-22,ramu,adult,healthy,RKS5010,1,3216,2007-07-22T00:00:00Z,6,0,38,350
10037,2007,2007-07-22,ramu,subadult,healthy,RKS5016,1,395040,2007-07-22T00:00:00Z,6,0,38,350
10037,2007,2007-07-22,ramu,subadult,healthy,RKS5013,1,2112,2007-07-22T00:00:00Z,6,0,38,350
10037,2007,2007-07-22,ramu,subadult,healthy,RKS5017,1,85824,2007-07-22T00:00:00Z,6,0,38,350
10037,2007,2007-07-22,ramu,subadult,healthy,RKS5009,1,12576,2007-07-22T00:00:00Z,6,0,38,350
10037,2007,2007-07-22,ramu,subadult,healthy,RKS5015,1,97728,2007-07-22T00:00:00Z,6,0,38,350
10037,2007,2007-07-22,ramu,subadult,healthy,RKS5012,1,82080,2007-07-22T00:00:00Z,6,0,38,350
10037,2007,2007-07-22,ramu,adult,healthy,RKS5008,1,1056,2007-07-22T00:00:00Z,6,0,38,350
10037,2007,2007-07-22,ramu,adult,healthy,RKS5011,1,672,2007-07-22T00:00:00Z,6,0,38,350
10037,2007,2007-07-22,ramu,subadult,healthy,RKS5014,1,2016,2007-07-22T00:00:00Z,6,0,38,350
10037,2012,2012-08-01,ramu,tadpole,healthy,RKS14645,1,0,2012-08-01T00:00:00Z,15,0,4,1231
10037,2012,2012-08-01,ramu,adult,healthy,RKS14640,1,55728,2012-08-01T00:00:00Z,15,0,4,1231
10037,2012,2012-08-01,ramu,adult,healthy,RKS14641,1,2592,2012-08-01T00:00:00Z,15,0,4,1231
10037,2012,2012-08-01,ramu,tadpole,healthy,RKS14647,1,144,2012-08-01T00:00:00Z,15,0,4,1231
10037,2012,2012-08-01,ramu,subadult,healthy,RKS14642,1,67824,2012-08-01T00:00:00Z,15,0,4,1231
10037,2012,2012-08-01,ramu,tadpole,healthy,RKS14646,1,0,2012-08-01T00:00:00Z,15,0,4,1231
10037,2012,2012-08-01,ramu,adult,healthy,RKS14643,1,7488,2012-08-01T00:00:00Z,15,0,4,1231
10037,2012,2012-08-01,ramu,tadpole,healthy,RKS14644,1,240,2012-08-01T00:00:00Z,15,0,4,1231
10037,2019,2019-09-10,ramu,subadult,healthy,RKS29271,1,19831,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,subadult,healthy,RKS29270,1,1572667.152,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29277,1,57160.416,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29284,1,8147.84,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,tadpole,healthy,RKS29337,1,67035.088,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29288,1,97.824,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,subadult,healthy,RKS29286,1,1702545.384,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,tadpole,healthy,RKS29339,1,218491.688,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,tadpole,healthy,RKS29336,1,46469.92,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29274,1,7234.768,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29280,1,7833.544,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,tadpole,healthy,RKS29293,1,177761.752,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29287,1,531.304,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29283,1,35673.904,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,subadult,healthy,RKS29282,1,861103.08,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,subadult,healthy,RKS29281,1,547028.792,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,tadpole,healthy,RKS29335,1,56585.168,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,tadpole,healthy,RKS29291,1,39222.44,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,tadpole,healthy,RKS29292,1,174147.224,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29289,1,4162.392,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,tadpole,healthy,RKS29338,1,81927.24,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29341,1,14932.144,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29285,1,7225.768,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,tadpole,healthy,RKS29340,1,105346.568,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,subadult,healthy,RKS29275,1,1100784.544,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29272,1,6901.328,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,tadpole,healthy,RKS29290,1,16294.296,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,subadult,healthy,RKS29273,1,1193913.616,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29279,1,14474.896,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,subadult,healthy,RKS29276,1,1001963.6,2019-09-10T00:00:00Z,10,0,68,1840
10037,2019,2019-09-10,ramu,adult,healthy,RKS29278,1,10857,2019-09-10T00:00:00Z,10,0,68,1840
10055,2005,2005-08-20,ramu,subadult,healthy,RKS2618,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,subadult,healthy,RKS2571,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,adult,healthy,RKS2610,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,subadult,healthy,RKS2593,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,adult,healthy,RKS2578,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,subadult,healthy,RKS2586,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,adult,healthy,RKS2595,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,adult,healthy,RKS2577,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,adult,healthy,RKS2602,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,adult,healthy,RKS2587,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,subadult,healthy,RKS2570,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,subadult,healthy,RKS2594,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,subadult,healthy,RKS2609,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,adult,healthy,RKS2579,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2005,2005-08-20,ramu,adult,healthy,RKS2585,1,0,2005-08-20T00:00:00Z,59,0,62,560
10055,2006,2006-08-02,ramu,tadpole,healthy,RKS2855,1,124272,2006-08-02T00:00:00Z,2,0,0,546
10055,2006,2006-08-02,ramu,adult,healthy,RKS3460,1,816,2006-08-02T00:00:00Z,2,0,0,546
10055,2006,2006-08-02,ramu,tadpole,healthy,RKS2856,1,73344,2006-08-02T00:00:00Z,2,0,0,546
10055,2006,2006-08-02,ramu,adult,healthy,RKS2854,1,36816,2006-08-02T00:00:00Z,2,0,0,546
10055,2006,2006-08-02,ramu,tadpole,healthy,RKS3459,1,38400,2006-08-02T00:00:00Z,2,0,0,546
10055,2006,2006-08-02,ramu,tadpole,healthy,RKS3458,1,38976,2006-08-02T00:00:00Z,2,0,0,546
10055,2006,2006-08-02,ramu,tadpole,healthy,RKS3457,1,17856,2006-08-02T00:00:00Z,2,0,0,546
10055,2010,2010-09-16,ramu,adult,healthy,RKS11593,1,4272,2010-09-16T00:00:00Z,2,0,57,106
10055,2010,2010-09-16,ramu,adult,healthy,RKS11589,1,1104,2010-09-16T00:00:00Z,2,0,57,106
10055,2010,2010-09-16,ramu,subadult,healthy,RKS11588,1,532656,2010-09-16T00:00:00Z,2,0,57,106
10055,2010,2010-09-16,ramu,subadult,healthy,RKS11590,1,2681808,2010-09-16T00:00:00Z,2,0,57,106
10055,2010,2010-09-16,ramu,subadult,healthy,RKS11596,1,1195440,2010-09-16T00:00:00Z,2,0,57,106
10055,2010,2010-09-16,ramu,adult,healthy,RKS11591,1,6576,2010-09-16T00:00:00Z,2,0,57,106
10055,2010,2010-09-16,ramu,subadult,healthy,RKS11595,1,2117664,2010-09-16T00:00:00Z,2,0,57,106
10055,2010,2010-09-16,ramu,adult,healthy,RKS11592,1,288,2010-09-16T00:00:00Z,2,0,57,106
10055,2010,2010-09-16,ramu,adult,healthy,RKS11594,1,3024,2010-09-16T00:00:00Z,2,0,57,106
10055,2012,2012-08-08,ramu,subadult,healthy,RKS14796,1,863520,2012-08-08T00:00:00Z,7,0,13,350
10055,2012,2012-08-08,ramu,subadult,healthy,RKS14805,1,590784,2012-08-08T00:00:00Z,7,0,13,350
10055,2012,2012-08-08,ramu,tadpole,healthy,RKS14800,1,2400,2012-08-08T00:00:00Z,7,0,13,350
10055,2012,2012-08-08,ramu,tadpole,healthy,RKS14801,1,152304,2012-08-08T00:00:00Z,7,0,13,350
10055,2012,2012-08-08,ramu,tadpole,healthy,RKS14803,1,50112,2012-08-08T00:00:00Z,7,0,13,350
10055,2012,2012-08-08,ramu,adult,healthy,RKS14795,1,3936,2012-08-08T00:00:00Z,7,0,13,350
10055,2012,2012-08-08,ramu,adult,healthy,RKS14798,1,4080,2012-08-08T00:00:00Z,7,0,13,350
10055,2012,2012-08-08,ramu,tadpole,healthy,RKS14799,1,2880,2012-08-08T00:00:00Z,7,0,13,350
10055,2012,2012-08-08,ramu,tadpole,healthy,RKS14802,1,32640,2012-08-08T00:00:00Z,7,0,13,350
10055,2012,2012-08-08,ramu,subadult,healthy,RKS14804,1,735024,2012-08-08T00:00:00Z,7,0,13,350
10055,2012,2012-08-08,ramu,adult,healthy,RKS14797,1,2016,2012-08-08T00:00:00Z,7,0,13,350
10055,2017,2017-08-11,ramu,tadpole,healthy,RKS23803,1,179485.2,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,tadpole,healthy,RKS23802,1,94136.8,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,tadpole,healthy,RKS23798,1,468638.24,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,adult,healthy,RKS23763,1,102.848,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,tadpole,healthy,RKS23771,1,118869.36,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,tadpole,healthy,RKS23769,1,119665.76,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,tadpole,healthy,RKS23800,1,40163.008,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,tadpole,healthy,RKS23801,1,362446.72,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,subadult,healthy,RKS23768,1,0,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,adult,healthy,RKS23766,1,127214.56,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,subadult,healthy,RKS23762,1,549.576,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,tadpole,healthy,RKS23804,1,2645.456,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,tadpole,healthy,RKS23770,1,200043.12,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,adult,healthy,RKS23765,1,601.208,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,adult,healthy,RKS23767,1,6037.64,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,subadult,healthy,RKS23761,1,4526.12,2017-08-11T00:00:00Z,32,0,2,1077
10055,2017,2017-08-11,ramu,adult,healthy,RKS23764,1,1283.52,2017-08-11T00:00:00Z,32,0,2,1077
10055,2018,2018-08-12,ramu,adult,healthy,RKS27271,1,6091.704,2018-08-12T00:00:00Z,,,,
10055,2018,2018-08-12,ramu,adult,healthy,RKS27270,1,2923.6,2018-08-12T00:00:00Z,,,,
10055,2018,2018-08-12,ramu,adult,healthy,RKS27274,1,21705.536,2018-08-12T00:00:00Z,,,,
10055,2018,2018-08-12,ramu,adult,healthy,RKS27267,1,405.912,2018-08-12T00:00:00Z,,,,
10055,2018,2018-08-12,ramu,adult,healthy,RKS27254,1,1456.16,2018-08-12T00:00:00Z,,,,
10055,2018,2018-08-12,ramu,adult,healthy,RKS27250,1,9192.616,2018-08-12T00:00:00Z,,,,
10055,2018,2018-08-12,ramu,adult,healthy,RKS27268,1,2172.888,2018-08-12T00:00:00Z,,,,
10055,2018,2018-08-12,ramu,adult,healthy,RKS27251,1,34662.352,2018-08-12T00:00:00Z,,,,
10055,2018,2018-08-12,ramu,adult,healthy,RKS27272,1,851.12,2018-08-12T00:00:00Z,,,,
10055,2018,2018-08-12,ramu,adult,healthy,RKS27252,1,20973.272,2018-08-12T00:00:00Z,,,,
10055,2018,2018-08-12,ramu,adult,healthy,RKS27273,1,0,2018-08-12T00:00:00Z,,,,
10055,2018,2018-08-12,ramu,adult,healthy,RKS27253,1,12175.824,2018-08-12T00:00:00Z,,,,
10055,2018,2018-08-12,ramu,adult,healthy,RKS27269,1,398.024,2018-08-12T00:00:00Z,,,,
10069,2009,2009-09-01,ramu,adult,healthy,RKS8945,1,0,2009-09-01T00:00:00Z,8,0,3,0
10069,2009,2009-09-01,ramu,subadult,healthy,RKS8943,1,0,2009-09-01T00:00:00Z,8,0,3,0
10069,2011,2011-08-31,ramu,subadult,healthy,RKS12784,1,0,2011-08-31T00:00:00Z,9,0,9,150
10069,2011,2011-08-31,ramu,subadult,healthy,RKS12781,1,0,2011-08-31T00:00:00Z,9,0,9,150
10069,2011,2011-08-31,ramu,tadpole,healthy,RKS12783,1,0,2011-08-31T00:00:00Z,9,0,9,150
