CDEC,year,lake_id,SWEmm
CHP,2019,20061,855
CHP,2019,20062,855
CHP,2019,20074,855
CHP,2019,20075,855
CHP,2019,20076,855
CHP,2019,20138,855
CHP,2019,20139,855
CHP,2019,20141,855
CHP,2019,20142,855
CHP,2019,20143,855
CHP,2019,20144,855
CHP,2019,20145,855
CHP,2019,20146,855
CHP,2019,20147,855
CHP,2019,20148,855
CHP,2019,20150,855
CHP,2019,20151,855
CHP,2019,20154,855
CHP,2019,20155,855
CHP,2019,20156,855
CHP,2019,20157,855
CHP,2019,20158,855
CHP,2019,20159,855
CHP,2019,20161,855
CHP,2019,20162,855
CHP,2019,20163,855
CHP,2019,20164,855
CHP,2019,20165,855
CHP,2019,20166,855
CHP,2019,20250,855
CHP,2019,20251,855
CHP,2019,20252,855
CHP,2019,20253,855
CHP,2019,20254,855
CHP,2019,20255,855
CHP,2019,20256,855
CHP,2019,20257,855
CHP,2019,20258,855
CHP,2019,20259,855
CHP,2019,20263,855
CHP,2019,20265,855
CHP,2019,20271,855
CHP,2019,20272,855
CHP,2019,20290,855
CHP,2019,20292,855
CHP,2019,20345,855
CHP,2019,20346,855
CHP,2019,20347,855
CHP,2019,20348,855
CHP,2019,20349,855
CHP,2019,20350,855
CHP,2019,20351,855
CHP,2019,20352,855
CHP,2019,20353,855
CHP,2019,20357,855
CHP,2019,20359,855
CHP,2019,20360,855
CHP,2019,20361,855
CHP,2019,20362,855
CHP,2019,20363,855
CHP,2019,20364,855
CHP,2019,20365,855
CHP,2019,20366,855
CHP,2019,20367,855
CHP,2019,20368,855
CHP,2019,20371,855
CHP,2019,20372,855
CHP,2019,20374,855
CHP,2019,21118,855
CHP,2019,21119,855
CHP,2019,21120,855
CHP,2019,21121,855
CHP,2019,21122,855
CHP,2019,21123,855
CHP,2019,21124,855
CHP,2019,21125,855
CHP,2019,21126,855
CHP,2019,21127,855
CHP,2019,21128,855
CHP,2019,21129,855
CHP,2019,21130,855
CHP,2019,21131,855
CHP,2019,21132,855
CHP,2019,21135,855
CHP,2019,21136,855
CHP,2019,21137,855
CHP,2019,21138,855
CHP,2019,21139,855
CHP,2019,21140,855
CHP,2019,21141,855
CHP,2019,21145,855
CHP,2019,21146,855
CHP,2019,21147,855
CHP,2019,21148,855
CHP,2019,21149,855
CHP,2019,21150,855
CHP,2019,21151,855
CHP,2019,21157,855
CHP,2019,21158,855
CHP,2019,21160,855
CHP,2019,21161,855
CHP,2019,21162,855
CHP,2019,21163,855
CHP,2019,21164,855
CHP,2019,21165,855
CHP,2019,21166,855
CHP,2019,21167,855
CHP,2019,21168,855
CHP,2019,21169,855
CHP,2019,21170,855
CHP,2019,21171,855
CHP,2019,21172,855
CHP,2019,21173,855
CHP,2019,21174,855
CHP,2019,21175,855
CHP,2019,21176,855
CHP,2019,21177,855
CHP,2019,21178,855
CHP,2019,21179,855
CHP,2019,21180,855
CHP,2019,21181,855
CHP,2019,21182,855
CHP,2019,21183,855
CHP,2019,21184,855
CHP,2019,21185,855
CHP,2019,21186,855
CHP,2019,21187,855
CHP,2019,21188,855
CHP,2019,21189,855
CHP,2019,21190,855
CHP,2019,21191,855
CHP,2019,21192,855
CHP,2019,21193,855
CHP,2019,21194,855
CHP,2019,21195,855
CHP,2019,21196,855
CHP,2019,21197,855
CHP,2019,21198,855
CHP,2019,21199,855
CHP,2019,21200,855
CHP,2019,21201,855
CHP,2019,21202,855
CHP,2019,21203,855
CHP,2019,21204,855
CHP,2019,21205,855
CHP,2019,21206,855
CHP,2019,21207,855
CHP,2019,21208,855
CHP,2019,21209,855
CHP,2019,21210,855
CHP,2019,21211,855
CHP,2019,21212,855
CHP,2019,21213,855
CHP,2019,21214,855
CHP,2019,21215,855
CHP,2019,21216,855
CHP,2019,21217,855
CHP,2019,21218,855
CHP,2019,21219,855
CHP,2019,21220,855
CHP,2019,21221,855
CHP,2019,21222,855
CHP,2019,21223,855
CHP,2019,21224,855
CHP,2019,21225,855
CHP,2019,21226,855
CHP,2019,21227,855
CHP,2019,21228,855
CHP,2019,21229,855
CHP,2019,21230,855
CHP,2019,21231,855
CHP,2019,21232,855
CHP,2019,21233,855
CHP,2019,21234,855
CHP,2019,21235,855
CHP,2019,21236,855
CHP,2019,21238,855
CHP,2019,21239,855
CHP,2019,21240,855
CHP,2019,21241,855
CHP,2019,21242,855
CHP,2019,21243,855
CHP,2019,21244,855
CHP,2019,21245,855
CHP,2019,21246,855
CHP,2019,21247,855
CHP,2019,21248,855
CHP,2019,21249,855
CHP,2019,21250,855
CHP,2019,21251,855
CHP,2019,21252,855
CHP,2019,21253,855
CHP,2019,21254,855
CHP,2019,21255,855
CHP,2019,21256,855
CHP,2019,21257,855
CHP,2019,21258,855
CHP,2019,21259,855
CHP,2019,21260,855
CHP,2019,21261,855
CHP,2019,21262,855
CHP,2019,21263,855
CHP,2019,21264,855
CHP,2019,21265,855
CHP,2019,21266,855
CHP,2019,21267,855
CHP,2019,21268,855
CHP,2019,21269,855
CHP,2019,21270,855
CHP,2019,21271,855
CHP,2019,21272,855
CHP,2019,21273,855
CHP,2019,21274,855
CHP,2019,21275,855
CHP,2019,21276,855
CHP,2019,21277,855
CHP,2019,21278,855
CHP,2019,21279,855
CHP,2019,21280,855
CHP,2019,21281,855
CHP,2019,21291,855
CHP,2019,21292,855
CHP,2019,21293,855
CHP,2019,21392,855
CHP,2019,21393,855
CHP,2019,21398,855
CHP,2019,21399,855
CHP,2019,21400,855
CHP,2019,21401,855
CHP,2019,21402,855
CHP,2019,21527,855
CHP,2019,21528,855
CHP,2019,21529,855
CHP,2019,21530,855
CHP,2019,21531,855
CHP,2019,21532,855
CHP,2019,21533,855
CHP,2019,21534,855
CHP,2019,21535,855
CHP,2019,21536,855
CHP,2019,21537,855
CHP,2019,21538,855
CHP,2019,21539,855
CHP,2019,21540,855
CHP,2019,21541,855
CHP,2019,21542,855
CHP,2019,21543,855
CHP,2019,21544,855
CHP,2019,21545,855
CHP,2019,21546,855
CHP,2019,21547,855
CHP,2019,21548,855
CHP,2019,21549,855
CHP,2019,21550,855
CHP,2019,21551,855
CHP,2019,21552,855
CHP,2019,21553,855
CHP,2019,21554,855
CHP,2019,21555,855
CHP,2019,21556,855
CHP,2019,21557,855
CHP,2019,21558,855
CHP,2019,21562,855
CHP,2019,21567,855
CHP,2019,22089,855
CHP,2019,22099,855
CHP,2019,22100,855
CHP,2019,22149,855
CHP,2019,22186,855
CHP,2019,22187,855
CHP,2019,23016,855
CHP,2019,23017,855
CHP,2019,23027,855
CHP,2019,23028,855
CHP,2019,23029,855
CHP,2019,23030,855
CHP,2019,23031,855
CHP,2019,23032,855
CHP,2019,23033,855
CHP,2019,23034,855
CHP,2019,23035,855
CHP,2019,23036,855
CHP,2019,23037,855
CHP,2019,23038,855
CHP,2019,23039,855
CHP,2019,23040,855
CHP,2019,23041,855
CHP,2019,23042,855
CHP,2019,23045,855
CHP,2019,23058,855
CHP,2019,23059,855
CHP,2019,23060,855
CHP,2019,23061,855
CHP,2019,23062,855
CHP,2019,23063,855
CHP,2019,23064,855
CHP,2019,23065,855
CHP,2019,23085,855
CHP,2019,23112,855
CHP,2019,23113,855
CHP,2020,12411,250
CHP,2020,20024,250
CHP,2020,20025,250
CHP,2020,20026,250
CHP,2020,20027,250
CHP,2020,20028,250
CHP,2020,20029,250
CHP,2020,20030,250
CHP,2020,20031,250
CHP,2020,20045,250
CHP,2020,20046,250
CHP,2020,20047,250
CHP,2020,20048,250
CHP,2020,20049,250
CHP,2020,20050,250
CHP,2020,20051,250
CHP,2020,20052,250
CHP,2020,20053,250
CHP,2020,20054,250
CHP,2020,20055,250
CHP,2020,20056,250
CHP,2020,20057,250
CHP,2020,20058,250
CHP,2020,20059,250
CHP,2020,20060,250
CHP,2020,20061,250
CHP,2020,20062,250
CHP,2020,20074,250
CHP,2020,20075,250
CHP,2020,20076,250
CHP,2020,20138,250
CHP,2020,20139,250
CHP,2020,20141,250
CHP,2020,20142,250
CHP,2020,20143,250
CHP,2020,20144,250
CHP,2020,20145,250
CHP,2020,20146,250
CHP,2020,20147,250
CHP,2020,20148,250
CHP,2020,20150,250
CHP,2020,20151,250
CHP,2020,20154,250
CHP,2020,20155,250
CHP,2020,20156,250
CHP,2020,20157,250
CHP,2020,20158,250
CHP,2020,20159,250
CHP,2020,20161,250
CHP,2020,20162,250
CHP,2020,20163,250
CHP,2020,20164,250
CHP,2020,20165,250
CHP,2020,20166,250
CHP,2020,20250,250
CHP,2020,20251,250
CHP,2020,20252,250
CHP,2020,20253,250
CHP,2020,20254,250
CHP,2020,20255,250
CHP,2020,20256,250
CHP,2020,20257,250
CHP,2020,20258,250
CHP,2020,20259,250
CHP,2020,20263,250
CHP,2020,20265,250
CHP,2020,20271,250
CHP,2020,20272,250
CHP,2020,20290,250
CHP,2020,20292,250
CHP,2020,20345,250
CHP,2020,20346,250
CHP,2020,20347,250
CHP,2020,20348,250
CHP,2020,20349,250
CHP,2020,20350,250
CHP,2020,20351,250
CHP,2020,20352,250
CHP,2020,20353,250
CHP,2020,20357,250
CHP,2020,20359,250
CHP,2020,20360,250
CHP,2020,20361,250
CHP,2020,20362,250
CHP,2020,20363,250
CHP,2020,20364,250
CHP,2020,20365,250
CHP,2020,20366,250
CHP,2020,20367,250
CHP,2020,20368,250
CHP,2020,20371,250
CHP,2020,20372,250
CHP,2020,20374,250
CHP,2020,21118,250
CHP,2020,21119,250
CHP,2020,21120,250
CHP,2020,21121,250
CHP,2020,21122,250
CHP,2020,21123,250
CHP,2020,21124,250
CHP,2020,21125,250
CHP,2020,21126,250
CHP,2020,21127,250
CHP,2020,21128,250
CHP,2020,21129,250
CHP,2020,21130,250
CHP,2020,21131,250
CHP,2020,21132,250
CHP,2020,21135,250
CHP,2020,21136,250
CHP,2020,21137,250
CHP,2020,21138,250
CHP,2020,21139,250
CHP,2020,21140,250
CHP,2020,21141,250
CHP,2020,21145,250
CHP,2020,21146,250
CHP,2020,21147,250
CHP,2020,21148,250
CHP,2020,21149,250
CHP,2020,21150,250
CHP,2020,21151,250
CHP,2020,21157,250
CHP,2020,21158,250
CHP,2020,21160,250
CHP,2020,21161,250
CHP,2020,21162,250
CHP,2020,21163,250
CHP,2020,21164,250
CHP,2020,21165,250
CHP,2020,21166,250
CHP,2020,21167,250
CHP,2020,21168,250
CHP,2020,21169,250
CHP,2020,21170,250
CHP,2020,21171,250
CHP,2020,21172,250
CHP,2020,21173,250
CHP,2020,21174,250
CHP,2020,21175,250
CHP,2020,21176,250
CHP,2020,21177,250
CHP,2020,21178,250
CHP,2020,21179,250
CHP,2020,21180,250
CHP,2020,21181,250
CHP,2020,21182,250
CHP,2020,21183,250
CHP,2020,21184,250
CHP,2020,21185,250
CHP,2020,21186,250
CHP,2020,21187,250
CHP,2020,21188,250
CHP,2020,21189,250
CHP,2020,21190,250
CHP,2020,21191,250
CHP,2020,21192,250
CHP,2020,21193,250
CHP,2020,21194,250
CHP,2020,21195,250
CHP,2020,21196,250
CHP,2020,21197,250
CHP,2020,21198,250
CHP,2020,21199,250
CHP,2020,21200,250
CHP,2020,21201,250
CHP,2020,21202,250
CHP,2020,21203,250
CHP,2020,21204,250
CHP,2020,21205,250
CHP,2020,21206,250
CHP,2020,21207,250
CHP,2020,21208,250
CHP,2020,21209,250
CHP,2020,21210,250
CHP,2020,21211,250
CHP,2020,21212,250
CHP,2020,21213,250
CHP,2020,21214,250
CHP,2020,21215,250
CHP,2020,21216,250
CHP,2020,21217,250
CHP,2020,21218,250
CHP,2020,21219,250
CHP,2020,21220,250
CHP,2020,21221,250
CHP,2020,21222,250
CHP,2020,21223,250
CHP,2020,21224,250
CHP,2020,21225,250
CHP,2020,21226,250
CHP,2020,21227,250
CHP,2020,21228,250
CHP,2020,21229,250
CHP,2020,21230,250
CHP,2020,21231,250
CHP,2020,21232,250
CHP,2020,21233,250
CHP,2020,21234,250
CHP,2020,21235,250
CHP,2020,21236,250
CHP,2020,21238,250
CHP,2020,21239,250
CHP,2020,21240,250
CHP,2020,21241,250
CHP,2020,21242,250
CHP,2020,21243,250
CHP,2020,21244,250
CHP,2020,21245,250
CHP,2020,21246,250
CHP,2020,21247,250
CHP,2020,21248,250
CHP,2020,21249,250
CHP,2020,21250,250
CHP,2020,21251,250
CHP,2020,21252,250
CHP,2020,21253,250
CHP,2020,21254,250
CHP,2020,21255,250
CHP,2020,21256,250
CHP,2020,21257,250
CHP,2020,21258,250
CHP,2020,21259,250
CHP,2020,21260,250
CHP,2020,21261,250
CHP,2020,21262,250
CHP,2020,21263,250
CHP,2020,21264,250
CHP,2020,21265,250
CHP,2020,21266,250
CHP,2020,21267,250
CHP,2020,21268,250
CHP,2020,21269,250
CHP,2020,21270,250
CHP,2020,21271,250
CHP,2020,21272,250
CHP,2020,21273,250
CHP,2020,21274,250
CHP,2020,21275,250
CHP,2020,21276,250
CHP,2020,21277,250
CHP,2020,21278,250
CHP,2020,21279,250
CHP,2020,21280,250
CHP,2020,21281,250
CHP,2020,21291,250
CHP,2020,21292,250
CHP,2020,21293,250
CHP,2020,21392,250
CHP,2020,21393,250
CHP,2020,21398,250
CHP,2020,21399,250
CHP,2020,21400,250
CHP,2020,21401,250
CHP,2020,21402,250
CHP,2020,21527,250
CHP,2020,21528,250
CHP,2020,21529,250
CHP,2020,21530,250
CHP,2020,21531,250
CHP,2020,21532,250
CHP,2020,21533,250
CHP,2020,21534,250
CHP,2020,21535,250
CHP,2020,21536,250
CHP,2020,21537,250
CHP,2020,21538,250
CHP,2020,21539,250
CHP,2020,21540,250
CHP,2020,21541,250
CHP,2020,21542,250
CHP,2020,21543,250
CHP,2020,21544,250
CHP,2020,21545,250
CHP,2020,21546,250
CHP,2020,21547,250
CHP,2020,21548,250
CHP,2020,21549,250
CHP,2020,21550,250
CHP,2020,21551,250
CHP,2020,21552,250
CHP,2020,21553,250
CHP,2020,21554,250
CHP,2020,21555,250
CHP,2020,21556,250
CHP,2020,21557,250
CHP,2020,21558,250
CHP,2020,21562,250
CHP,2020,21567,250
CHP,2020,22089,250
CHP,2020,22099,250
CHP,2020,22100,250
CHP,2020,22149,250
CHP,2020,22186,250
CHP,2020,22187,250
CHP,2020,23016,250
CHP,2020,23017,250
CHP,2020,23027,250
CHP,2020,23028,250
CHP,2020,23029,250
CHP,2020,23030,250
CHP,2020,23031,250
CHP,2020,23032,250
CHP,2020,23033,250
CHP,2020,23034,250
CHP,2020,23035,250
CHP,2020,23036,250
CHP,2020,23037,250
CHP,2020,23038,250
CHP,2020,23039,250
CHP,2020,23040,250
CHP,2020,23041,250
CHP,2020,23042,250
CHP,2020,23045,250
CHP,2020,23058,250
CHP,2020,23059,250
CHP,2020,23060,250
CHP,2020,23061,250
CHP,2020,23062,250
CHP,2020,23063,250
CHP,2020,23064,250
CHP,2020,23065,250
CHP,2020,23085,250
CHP,2020,23112,250
CHP,2020,23113,250
CRL,2000,10329,581
CRL,2000,10332,581
CRL,2000,10333,581
CRL,2000,10334,581
CRL,2000,10335,581
CRL,2000,10336,581
CRL,2000,10344,581
CRL,2000,10345,581
CRL,2000,10346,581
CRL,2000,10347,581
CRL,2000,10348,581
CRL,2000,10349,581
CRL,2000,10350,581
CRL,2000,10351,581
CRL,2000,10352,581
CRL,2000,10353,581
CRL,2000,10354,581
CRL,2000,10355,581
CRL,2000,10356,581
CRL,2000,10357,581
CRL,2000,10358,581
CRL,2000,10359,581
CRL,2000,10360,581
CRL,2000,10361,581
CRL,2000,10362,581
CRL,2000,10363,581
CRL,2000,10364,581
CRL,2000,10365,581
CRL,2000,10366,581
CRL,2000,10367,581
CRL,2000,10368,581
CRL,2000,10369,581
CRL,2000,10370,581
CRL,2000,10371,581
CRL,2000,10372,581
CRL,2000,10373,581
CRL,2000,10374,581
CRL,2000,10375,581
CRL,2000,10376,581
CRL,2000,10377,581
CRL,2000,10378,581
CRL,2000,10379,581
CRL,2000,10380,581
CRL,2000,10381,581
CRL,2000,10382,581
CRL,2000,10383,581
CRL,2000,10384,581
CRL,2000,10385,581
CRL,2000,10386,581
CRL,2000,10387,581
CRL,2000,10388,581
CRL,2000,10389,581
CRL,2000,10390,581
CRL,2000,10391,581
CRL,2000,10392,581
CRL,2000,10393,581
CRL,2000,10394,581
CRL,2000,10395,581
CRL,2000,10396,581
CRL,2000,10397,581
CRL,2000,10398,581
CRL,2000,10399,581
CRL,2000,10400,581
CRL,2000,10401,581
CRL,2000,10402,581
CRL,2000,10403,581
CRL,2000,10404,581
CRL,2000,10405,581
CRL,2000,10406,581
CRL,2000,10407,581
CRL,2000,10408,581
CRL,2000,10409,581
CRL,2000,10410,581
CRL,2000,10411,581
CRL,2000,10412,581
CRL,2000,10413,581
CRL,2000,10414,581
CRL,2000,10415,581
CRL,2000,10416,581
CRL,2000,10417,581
CRL,2000,10418,581
CRL,2000,10419,581
CRL,2000,10420,581
CRL,2000,10421,581
CRL,2000,10422,581
CRL,2000,10423,581
CRL,2000,10424,581
CRL,2000,10425,581
CRL,2000,10426,581
CRL,2000,10427,581
CRL,2000,10428,581
CRL,2000,10429,581
CRL,2000,10430,581
CRL,2000,10431,581
CRL,2000,10432,581
CRL,2000,10433,581
CRL,2000,10434,581
CRL,2000,10435,581
CRL,2000,10436,581
CRL,2000,10437,581
CRL,2000,10438,581
CRL,2000,10439,581
CRL,2000,10440,581
CRL,2000,10441,581
CRL,2000,10442,581
CRL,2000,10443,581
CRL,2000,10444,581
CRL,2000,10445,581
CRL,2000,10446,581
CRL,2000,10447,581
CRL,2000,10448,581
CRL,2000,10449,581
CRL,2000,10450,581
CRL,2000,10451,581
CRL,2000,10452,581
CRL,2000,10453,581
CRL,2000,10454,581
CRL,2000,10467,581
CRL,2000,10468,581
CRL,2000,10469,581
CRL,2000,10470,581
CRL,2000,10471,581
CRL,2000,10472,581
CRL,2000,10473,581
CRL,2000,10474,581
CRL,2000,10475,581
CRL,2000,10476,581
CRL,2000,10477,581
CRL,2000,10478,581
CRL,2000,10479,581
CRL,2000,10480,581
CRL,2000,10481,581
CRL,2000,10488,581
CRL,2000,10489,581
CRL,2000,10490,581
CRL,2000,10510,581
CRL,2000,10521,581
CRL,2000,10526,581
CRL,2000,10598,581
CRL,2000,10599,581
CRL,2000,10600,581
CRL,2000,10601,581
CRL,2000,10615,581
CRL,2000,10616,581
CRL,2000,10617,581
CRL,2000,10626,581
CRL,2000,10627,581
CRL,2000,10628,581
CRL,2000,10629,581
CRL,2000,10630,581
CRL,2000,10631,581
CRL,2000,10632,581
CRL,2000,10633,581
CRL,2000,10634,581
CRL,2000,10635,581
CRL,2000,10636,581
CRL,2000,10637,581
CRL,2000,10638,581
CRL,2000,10639,581
CRL,2000,10640,581
CRL,2000,10641,581
CRL,2000,10800,581
CRL,2000,10808,581
CRL,2000,10809,581
CRL,2000,11010,581
CRL,2000,11011,581
CRL,2000,11012,581
CRL,2000,11019,581
CRL,2000,11020,581
CRL,2000,11021,581
CRL,2000,11022,581
CRL,2000,11023,581
CRL,2000,11024,581
CRL,2000,11025,581
CRL,2000,11026,581
CRL,2000,11027,581
CRL,2000,11028,581
CRL,2000,11029,581
CRL,2000,11030,581
CRL,2000,11031,581
CRL,2000,11032,581
CRL,2000,11033,581
CRL,2000,11034,581
CRL,2000,11035,581
CRL,2000,11036,581
CRL,2000,11037,581
CRL,2000,11038,581
CRL,2000,11039,581
CRL,2000,11040,581
CRL,2000,11041,581
CRL,2000,11042,581
CRL,2000,11043,581
CRL,2000,11044,581
CRL,2000,11045,581
CRL,2000,11046,581
CRL,2000,11047,581
CRL,2000,11048,581
CRL,2000,11049,581
CRL,2000,11050,581
CRL,2000,11051,581
CRL,2000,11052,581
CRL,2000,11053,581
CRL,2000,11054,581
CRL,2000,11055,581
CRL,2000,11056,581
CRL,2000,11057,581
CRL,2000,11058,581
CRL,2000,11059,581
CRL,2000,11060,581
CRL,2000,11062,581
CRL,2000,11063,581
CRL,2000,11064,581
CRL,2000,11065,581
CRL,2000,11066,581
CRL,2000,11067,581
CRL,2000,11068,581
CRL,2000,11069,581
CRL,2000,11070,581
CRL,2000,11071,581
CRL,2000,11072,581
CRL,2000,11073,581
CRL,2000,11074,581
CRL,2000,11075,581
CRL,2000,11076,581
CRL,2000,11077,581
CRL,2000,11078,581
CRL,2000,11079,581
CRL,2000,11080,581
CRL,2000,11081,581
CRL,2000,11082,581
CRL,2000,11083,581
CRL,2000,11084,581
CRL,2000,11085,581
CRL,2000,11086,581
CRL,2000,11087,581
CRL,2000,11088,581
CRL,2000,11089,581
CRL,2000,11090,581
CRL,2000,11091,581
CRL,2000,11092,581
CRL,2000,11093,581
CRL,2000,11094,581
CRL,2000,11095,581
CRL,2000,11096,581
CRL,2000,11097,581
CRL,2000,11098,581
CRL,2000,11099,581
CRL,2000,11100,581
CRL,2000,11101,581
CRL,2000,11102,581
CRL,2000,11103,581
CRL,2000,11104,581
CRL,2000,11105,581
CRL,2000,11106,581
CRL,2000,11107,581
CRL,2000,11108,581
CRL,2000,11109,581
CRL,2000,11110,581
CRL,2000,11111,581
CRL,2000,11112,581
CRL,2000,11113,581
CRL,2000,11114,581
CRL,2000,11115,581
CRL,2000,11116,581
CRL,2000,11117,581
CRL,2000,11118,581
CRL,2000,11119,581
CRL,2000,11120,581
CRL,2000,11121,581
CRL,2000,11122,581
CRL,2000,11123,581
CRL,2000,11124,581
CRL,2000,11125,581
CRL,2000,11126,581
CRL,2000,11127,581
CRL,2000,11128,581
CRL,2000,11129,581
CRL,2000,11130,581
CRL,2000,11131,581
CRL,2000,11132,581
CRL,2000,11133,581
CRL,2000,11134,581
CRL,2000,11135,581
CRL,2000,11136,581
CRL,2000,11137,581
CRL,2000,11138,581
CRL,2000,11139,581
CRL,2000,11140,581
CRL,2000,11141,581
CRL,2000,11142,581
CRL,2000,11143,581
CRL,2000,11144,581
CRL,2000,11145,581
CRL,2000,11146,581
CRL,2000,11147,581
CRL,2000,11148,581
CRL,2000,11149,581
CRL,2000,11150,581
CRL,2000,11151,581
CRL,2000,11152,581
CRL,2000,11153,581
CRL,2000,11154,581
CRL,2000,11155,581
CRL,2000,11156,581
CRL,2000,11158,581
CRL,2000,11159,581
CRL,2000,11160,581
CRL,2000,11161,581
CRL,2000,11162,581
CRL,2000,11163,581
CRL,2000,11164,581
CRL,2000,11165,581
CRL,2000,11166,581
CRL,2000,11167,581
CRL,2000,11168,581
CRL,2000,11169,581
CRL,2000,11170,581
CRL,2000,11171,581
CRL,2000,11172,581
CRL,2000,11173,581
CRL,2000,11174,581
CRL,2000,11175,581
CRL,2000,11176,581
CRL,2000,11177,581
CRL,2000,11178,581
CRL,2000,11179,581
CRL,2000,11180,581
CRL,2000,11181,581
CRL,2000,11182,581
CRL,2000,11183,581
CRL,2000,11184,581
CRL,2000,11185,581
CRL,2000,11186,581
CRL,2000,11187,581
CRL,2000,11188,581
CRL,2000,11189,581
CRL,2000,11193,581
CRL,2000,50895,581
CRL,2000,12140,581
CRL,2000,12141,581
CRL,2000,12142,581
CRL,2000,12143,581
CRL,2000,12144,581
CRL,2000,12145,581
CRL,2000,12146,581
CRL,2000,12147,581
CRL,2000,12148,581
CRL,2000,12149,581
CRL,2000,12150,581
CRL,2000,12151,581
CRL,2000,12152,581
CRL,2000,12153,581
CRL,2000,12154,581
CRL,2000,12155,581
CRL,2000,12156,581
CRL,2000,12157,581
CRL,2000,12163,581
CRL,2000,12186,581
CRL,2000,12187,581
CRL,2000,12188,581
CRL,2000,12350,581
CRL,2000,12351,581
CRL,2000,12365,581
CRL,2000,12366,581
CRL,2000,12368,581
CRL,2000,12370,581
CRL,2000,12371,581
CRL,2000,12372,581
CRL,2000,12375,581
CRL,2000,12376,581
CRL,2000,12377,581
CRL,2000,12378,581
CRL,2000,12463,581
CRL,2000,12577,581
CRL,2000,12578,581
CRL,2000,12579,581
CRL,2000,12580,581
CRL,2000,12583,581
CRL,2000,12587,581
CRL,2000,12593,581
CRL,2000,12594,581
CRL,2000,12595,581
CRL,2000,12596,581
CRL,2000,12597,581
CRL,2000,12598,581
CRL,2000,12599,581
CRL,2000,12600,581
CRL,2000,12613,581
CRL,2000,12614,581
CRL,2000,12615,581
CRL,2000,12616,581
CRL,2000,12619,581
CRL,2000,12626,581
CRL,2000,12627,581
CRL,2000,12640,581
CRL,2000,12644,581
CRL,2000,12645,581
CRL,2000,12646,581
CRL,2000,12647,581
CRL,2000,13025,581
CRL,2000,13027,581
CRL,2000,13028,581
CRL,2000,13030,581
CRL,2000,13031,581
CRL,2000,13032,581
CRL,2000,14004,581
CRL,2000,14005,581
CRL,2000,14006,581
CRL,2000,14007,581
CRL,2000,14010,581
CRL,2000,14011,581
CRL,2000,14012,581
CRL,2000,14013,581
CRL,2000,14014,581
CRL,2000,14015,581
CRL,2000,14016,581
CRL,2000,14017,581
CRL,2000,52212,581
CRL,2000,50837,581
CRL,2000,50858,581
CRL,2000,50899,581
CRL,2001,10329,360
CRL,2001,10332,360
CRL,2001,10333,360
CRL,2001,10334,360
CRL,2001,10335,360
CRL,2001,10336,360
CRL,2001,10344,360
CRL,2001,10345,360
CRL,2001,10346,360
CRL,2001,10347,360
CRL,2001,10348,360
CRL,2001,10349,360
CRL,2001,10350,360
CRL,2001,10351,360
CRL,2001,10352,360
CRL,2001,10353,360
CRL,2001,10354,360
CRL,2001,10355,360
CRL,2001,10356,360
CRL,2001,10357,360
CRL,2001,10358,360
CRL,2001,10359,360
CRL,2001,10360,360
CRL,2001,10361,360
CRL,2001,10362,360
CRL,2001,10363,360
CRL,2001,10364,360
CRL,2001,10365,360
CRL,2001,10366,360
CRL,2001,10367,360
CRL,2001,10368,360
CRL,2001,10369,360
CRL,2001,10370,360
CRL,2001,10371,360
CRL,2001,10372,360
CRL,2001,10373,360
CRL,2001,10374,360
CRL,2001,10375,360
CRL,2001,10376,360
CRL,2001,10377,360
CRL,2001,10378,360
CRL,2001,10379,360
CRL,2001,10380,360
CRL,2001,10381,360
CRL,2001,10382,360
CRL,2001,10383,360
CRL,2001,10384,360
CRL,2001,10385,360
CRL,2001,10386,360
CRL,2001,10387,360
CRL,2001,10388,360
CRL,2001,10389,360
CRL,2001,10390,360
CRL,2001,10391,360
CRL,2001,10392,360
CRL,2001,10393,360
CRL,2001,10394,360
CRL,2001,10395,360
CRL,2001,10396,360
CRL,2001,10397,360
CRL,2001,10398,360
CRL,2001,10399,360
CRL,2001,10400,360
CRL,2001,10401,360
CRL,2001,10402,360
CRL,2001,10403,360
CRL,2001,10404,360
CRL,2001,10405,360
CRL,2001,10406,360
CRL,2001,10407,360
CRL,2001,10408,360
CRL,2001,10409,360
CRL,2001,10410,360
CRL,2001,10411,360
CRL,2001,10412,360
CRL,2001,10413,360
CRL,2001,10414,360
CRL,2001,10415,360
CRL,2001,10416,360
CRL,2001,10417,360
CRL,2001,10418,360
CRL,2001,10419,360
CRL,2001,10420,360
CRL,2001,10421,360
CRL,2001,10422,360
CRL,2001,10423,360
CRL,2001,10424,360
CRL,2001,10425,360
CRL,2001,10426,360
CRL,2001,10427,360
CRL,2001,10428,360
CRL,2001,10429,360
CRL,2001,10430,360
CRL,2001,10431,360
CRL,2001,10432,360
CRL,2001,10433,360
CRL,2001,10434,360
CRL,2001,10435,360
CRL,2001,10436,360
CRL,2001,10437,360
CRL,2001,10438,360
CRL,2001,10439,360
CRL,2001,10440,360
CRL,2001,10441,360
CRL,2001,10442,360
CRL,2001,10443,360
CRL,2001,10444,360
CRL,2001,10445,360
CRL,2001,10446,360
CRL,2001,10447,360
CRL,2001,10448,360
CRL,2001,10449,360
CRL,2001,10450,360
CRL,2001,10451,360
CRL,2001,10452,360
CRL,2001,10453,360
CRL,2001,10454,360
CRL,2001,10467,360
CRL,2001,10468,360
